Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
13/06/2010,17.2,4.3,-3.7,5.7,19.3,11.2,311,20,No data,34,41,47,17,No data,19,14,No data,75,34,No data,No data,111,28,15,No data,13,16,11,37
14/06/2010,21.7,-4.8,-8,9.3,-16.4,12.4,31,1,No data,52,44,87,No data,No data,27,14,No data,133,43,No data,41,45,16,35,No data,16,27,16,36
15/06/2010,24.8,1.4,-1.7,2.2,-32.6,16.4,319.7,0,No data,60,49,61,No data,No data,32,18,No data,71,32,No data,No data,32,14,25,No data,23,23,27,34
16/06/2010,22.2,1.8,-2,2.7,-28.7,14.6,318,0,No data,56,69,53,39,No data,29,23,No data,55,30,No data,No data,39,18,24,No data,21,28,45,40
17/06/2010,21.4,-0.4,-5.6,5.6,-21.5,12.2,4.6,0,No data,54,68,72,37,No data,31,21,No data,58,32,No data,62,46,19,35,No data,26,32,47,37
18/06/2010,20.8,-2.1,-10.7,10.9,-22.9,15.8,11.1,0,No data,53,62,90,38,No data,34,20,No data,114,34,No data,53,45,14,28,No data,14,29,27,33
19/06/2010,18.3,-2.8,-14.2,14.5,-22.7,18.4,11.2,8,No data,34,28,80,27,No data,23,5,No data,150,19,No data,29,28,18,12,No data,11,25,32,26
20/06/2010,19,3.9,-7,8,-22.9,14,330.7,0,No data,23,30,75,13,No data,21,9,No data,61,24,No data,25,36,17,15,No data,18,22,14,25
21/06/2010,19.8,3,1.2,3.2,-21.4,11.2,247.9,0,No data,55,55,118,28,No data,39,19,No data,67,50,No data,23,84,30,37,No data,18,21,22,40
22/06/2010,18.7,5.8,5.6,8,-14,10.6,225.7,5,No data,50,69,76,31,No data,45,18,No data,76,43,No data,35,147,58,32,No data,8,24,28,46
23/06/2010,17.3,10.2,6.9,12.3,-3.1,12.4,236,15,No data,54,73,76,21,No data,45,14,No data,68,30,No data,42,No data,57,45,No data,7,23,27,42
24/06/2010,15.1,9.6,-2.1,9.8,-15.6,12.5,282.3,6,No data,48,59,63,24,No data,46,11,No data,33,21,No data,45,No data,50,51,No data,8,22,19,38
25/06/2010,14.6,1.5,2.7,3.1,-15.6,8.4,210.3,0,No data,61,74,124,33,No data,32,20,No data,60,42,No data,80,No data,31,53,No data,18,25,34,42
26/06/2010,14.3,-0.2,10,10,-10.5,11.3,178.9,4,No data,34,69,122,31,No data,41,16,No data,62,49,No data,79,115,10,39,No data,15,31,30,22
27/06/2010,16.2,7.6,10.2,12.7,11.7,14,216.7,15,No data,32,56,76,11,No data,30,11,No data,32,36,No data,45,116,38,31,No data,9,19,18,33
28/06/2010,17.5,9.6,7,11.9,9.9,12.9,234,15,No data,37,75,68,18,No data,35,13,No data,42,22,No data,56,113,48,44,No data,9,22,20,41
29/06/2010,17.8,5.7,-4.4,7.2,-3.3,7.4,307.9,17,No data,40,55,52,28,No data,39,14,No data,31,23,No data,47,163,45,30,No data,21,17,16,34
30/06/2010,13.6,3,11.2,11.6,-15.8,14,195,4,No data,48,84,68,32,No data,35,15,No data,49,25,No data,No data,165,54,24,No data,18,13,23,36
01/07/2010,6.4,8.1,21.2,22.7,9.4,23.2,200.9,14,No data,29,81,81,15,No data,34,14,No data,40,37,No data,No data,162,42,16,No data,12,25,27,42
02/07/2010,6.8,14.3,13.8,19.9,15,21.3,226,15,No data,32,75,67,12,35,43,14,No data,32,28,No data,37,156,51,23,No data,5,11,16,44
03/07/2010,11.8,16.8,8.9,19,-16.8,20.8,242,15,No data,26,53,43,16,38,34,9,No data,26,13,No data,40,98,33,31,No data,5,12,18,37
04/07/2010,12.7,20.9,10.2,23.2,28,27.1,243.9,25,No data,14,42,33,5,20,22,6,No data,18,15,No data,14,102,22,17,No data,4,11,9,34
05/07/2010,17.6,14.6,-6.4,16,-15.4,17.7,293.8,17,No data,45,55,58,19,36,31,9,No data,19,14,No data,4,63,40,34,No data,2,22,13,34
06/07/2010,15.1,11.8,14.5,18.7,-22.3,21.8,219.3,5,No data,38,73,71,21,39,37,14,No data,49,30,No data,21,124,43,29,No data,4,18,20,46
07/07/2010,9.1,24.1,16,28.9,2,29,236.5,15,No data,17,56,58,12,32,27,10,No data,38,27,No data,12,141,32,12,No data,5,13,12,28
08/07/2010,10.2,14.2,10.3,17.6,-14.2,19,234.1,15,No data,44,61,58,16,39,43,13,No data,45,23,No data,31,146,44,22,No data,6,14,27,37
09/07/2010,12.6,5.8,4,7,1.6,7.1,235.4,15,No data,38,65,87,14,44,39,16,No data,57,35,No data,34,173,50,35,No data,10,21,22,31
10/07/2010,14.8,-1.4,8.6,8.7,5.1,9.1,170.4,14,No data,12,41,63,16,24,20,9,No data,111,26,No data,21,112,25,22,No data,7,10,20,32
11/07/2010,11.9,12.4,-5.7,13.7,8.5,14.3,294.6,17,No data,18,32,45,12,19,23,7,No data,34,20,No data,18,110,26,11,No data,6,10,13,28
12/07/2010,14.1,-4.9,3.5,6.1,-2.9,6.2,125.4,13,No data,55,60,65,27,40,31,15,No data,83,29,No data,50,123,No data,32,No data,18,15,34,35
13/07/2010,10,-7.2,8.6,11.2,9.8,12.3,139.8,13,No data,44,66,82,25,31,34,25,No data,91,41,No data,44,108,No data,27,No data,21,24,36,28
14/07/2010,8.7,-13.7,11,17.6,52.7,31.7,128.9,20,No data,23,73,74,28,26,26,15,No data,97,39,No data,51,135,No data,No data,No data,17,19,25,26
15/07/2010,6.8,9,2.3,9.3,68.9,35.7,255.9,20,No data,15,56,38,16,18,26,9,No data,73,24,No data,29,128,No data,No data,No data,6,7,13,34
16/07/2010,10,18.3,-0.7,18.3,56.2,33.5,272.2,20,No data,22,59,48,13,17,31,12,No data,50,21,No data,22,132,No data,5,No data,3,5,14,46
17/07/2010,14.1,17.8,1.5,17.8,-3.9,17.9,265.1,16,No data,26,46,33,13,25,35,9,No data,42,14,No data,28,101,22,20,No data,6,11,14,44
18/07/2010,15.6,13.1,9,15.9,-10.6,16.7,235.6,15,No data,11,35,47,8,18,22,2,No data,39,28,No data,15,111,21,14,No data,6,12,9,35
19/07/2010,15.3,6.1,10.6,12.2,1.7,12.3,209.9,15,No data,24,74,73,21,38,38,14,No data,58,38,No data,33,180,40,18,No data,5,29,23,48
20/07/2010,13.3,-1.1,1.5,1.8,28.7,14.5,143.4,20,No data,31,70,115,33,39,31,12,No data,65,61,No data,42,200,58,44,No data,22,38,25,41
21/07/2010,11.1,-2.4,-7.2,7.6,36.7,19.9,18.4,20,No data,25,68,50,24,25,34,12,No data,109,23,No data,42,132,30,11,No data,9,9,22,46
22/07/2010,16,-1.5,-7.1,7.3,-2.3,7.4,11.9,18,No data,41,49,64,37,28,41,14,No data,93,31,No data,42,129,29,18,No data,No data,11,40,43
23/07/2010,18.4,4.2,1.1,4.3,-15.5,8.9,254.9,0,No data,62,55,109,32,24,38,14,No data,68,35,No data,52,69,38,31,No data,No data,34,30,40
24/07/2010,18,7.2,7.8,10.6,-6.2,11.1,222.6,15,No data,36,54,62,18,27,37,11,No data,70,30,No data,33,162,34,23,No data,7,15,22,54
25/07/2010,16.7,8.4,-5.7,10.2,3,10.3,304,17,No data,21,32,50,15,23,23,8,No data,30,15,No data,17,87,25,20,No data,4,14,13,28
26/07/2010,14.3,11.1,-0.9,11.1,-7.4,11.7,274.7,16,No data,37,39,80,23,24,27,9,No data,34,16,No data,26,34,33,24,No data,10,25,10,36
27/07/2010,14.2,11.8,-1.3,11.8,-2.2,11.9,276.5,16,No data,39,50,55,23,31,34,10,No data,33,24,No data,23,115,38,33,No data,5,15,18,35
28/07/2010,16.5,7.5,-5.3,9.2,1.2,9.2,304.9,17,No data,50,54,63,22,31,33,11,No data,34,14,No data,27,55,38,28,No data,8,17,20,33
29/07/2010,14.5,4.2,-7.1,8.3,-18.6,12.4,329.1,0,No data,37,43,76,No data,27,27,9,No data,42,18,No data,22,45,38,No data,No data,22,26,No data,28
30/07/2010,10.6,10.3,2.3,10.6,4.6,10.8,257.2,16,No data,38,63,70,16,30,37,16,No data,53,26,No data,35,113,41,30,No data,8,17,No data,43
31/07/2010,11.4,11.2,-2.5,11.5,20,15.2,282.7,26,No data,30,44,42,10,22,31,9,No data,43,18,No data,26,90,25,21,No data,4,11,13,34
01/08/2010,15,3,-6,6.7,11.7,8.9,334,27,No data,21,34,56,11,22,21,6,No data,42,18,No data,18,76,32,21,No data,12,11,12,25
02/08/2010,16.6,6.2,-2.7,6.7,-8.5,8,294,7,No data,40,45,108,25,25,31,No data,No data,63,27,No data,33,51,35,35,No data,28,25,16,32
03/08/2010,12.9,12.3,-2.3,12.5,-0.3,12.5,280.4,16,No data,41,62,No data,14,34,38,No data,No data,38,32,No data,27,120,39,37,No data,7,16,26,37
04/08/2010,10.1,9.6,-9.6,13.6,17.9,16.3,314.9,27,No data,39,48,85,22,24,34,No data,No data,44,26,No data,28,94,39,29,No data,17,22,11,35
05/08/2010,11.7,9.7,-4.9,10.9,2.6,10.9,296.7,17,No data,50,52,50,22,34,43,No data,No data,47,15,No data,23,64,41,35,No data,7,23,14,33
06/08/2010,14,6.4,8,10.3,36.8,21.1,218.7,20,No data,29,No data,69,14,24,31,No data,No data,86,36,No data,40,131,34,25,No data,10,9,14,39
07/08/2010,18.3,4.8,-12,12.9,13.6,14.6,337.9,28,No data,23,35,75,No data,23,26,10,No data,47,24,No data,26,92,28,18,No data,15,11,10,32
08/08/2010,17.4,6.9,3.5,7.7,-7.7,8.6,243.2,5,No data,24,42,78,No data,14,22,8,No data,38,26,No data,26,43,16,19,No data,9,15,13,30
09/08/2010,13.2,8.9,4.3,9.9,21.8,14.7,244.4,20,No data,28,71,59,No data,25,31,10,No data,60,32,No data,29,119,35,18,No data,8,10,23,37
10/08/2010,12.8,5.4,-3.6,6.5,37.3,19.8,303.5,20,No data,37,67,62,No data,21,40,14,No data,67,No data,No data,30,120,41,24,No data,8,10,26,33
11/08/2010,16.2,5.3,-13.9,14.9,18.6,17.5,338.9,28,No data,54,66,No data,No data,35,34,13,No data,47,No data,No data,18,97,49,No data,No data,4,24,24,33
12/08/2010,20.6,1.4,-15.4,15.5,5.6,15.8,355,18,No data,48,51,No data,32,No data,39,13,No data,83,25,No data,33,73,47,No data,No data,17,33,20,37
13/08/2010,21.6,0.3,-14.7,14.7,-1.1,14.7,358.8,18,No data,40,40,71,34,No data,31,9,No data,97,22,No data,44,59,33,40,No data,14,30,7,33
14/08/2010,21.3,-1.4,-3.7,4,-3.7,4.4,20.5,-1,No data,31,37,81,29,No data,22,16,No data,100,35,No data,38,51,19,26,No data,14,22,14,25
15/08/2010,21.5,-2.8,-3.6,4.5,-22.1,12,37.3,0,No data,27,30,62,20,No data,21,9,No data,55,27,No data,28,22,9,12,No data,11,22,19,26
16/08/2010,16.9,4,-2.2,4.6,2.4,4.7,298.5,-1,No data,No data,47,85,32,No data,35,10,No data,68,20,No data,30,32,33,36,No data,25,27,15,31
17/08/2010,10.7,9.2,-7.8,12.1,7.1,12.6,310.4,17,No data,No data,67,53,18,No data,35,11,No data,39,35,No data,29,129,47,36,No data,10,10,16,33
18/08/2010,7.1,11.3,-1.8,11.4,22.1,15.9,279.2,26,No data,51,71,48,19,No data,43,16,No data,65,25,No data,28,90,44,28,No data,6,17,22,33
19/08/2010,7.6,5.2,10,11.2,8.9,12.1,207.3,15,No data,32,76,55,17,No data,No data,14,No data,70,38,No data,30,No data,39,16,No data,9,12,22,41
20/08/2010,10.8,12.8,13.7,18.8,39.5,27.3,223,20,No data,15,52,48,12,No data,28,7,No data,67,38,No data,22,No data,25,15,No data,6,7,11,30
21/08/2010,12.8,18.5,5.4,19.3,12.7,20.3,253.7,16,No data,19,65,38,8,No data,30,8,No data,39,22,No data,29,87,15,8,No data,3,6,22,36
22/08/2010,10.2,6.8,1.3,6.9,1.4,6.9,258.7,16,No data,28,44,49,12,No data,27,10,No data,48,29,No data,21,90,27,11,No data,7,8,31,29
23/08/2010,4.8,4.2,-6.6,7.8,40.7,21.8,327.7,20,No data,45,58,41,40,No data,45,16,No data,82,23,No data,30,103,31,22,No data,17,9,20,32
24/08/2010,6.7,15.1,-13.8,20.5,10.8,21.2,312.3,17,No data,35,60,34,No data,No data,43,12,No data,51,23,No data,17,123,29,25,No data,2,7,11,34
25/08/2010,10.3,0.6,2.1,2.2,-7.7,4.5,194.5,0,No data,48,89,72,37,36,38,23,No data,66,40,No data,42,124,36,26,No data,13,24,46,41
26/08/2010,9.6,-3.9,-1.1,4.1,-4.4,4.6,73.8,2,No data,47,62,76,49,27,33,22,No data,110,39,No data,38,104,14,10,No data,24,9,26,26
27/08/2010,12.9,3.5,-11.3,11.8,-8.4,12.6,342.8,18,No data,50,48,106,36,34,27,12,No data,51,41,No data,34,56,37,36,No data,25,33,15,35
28/08/2010,17.9,13.3,-11.7,17.7,-5.1,17.9,311.2,17,No data,34,47,40,15,42,35,8,No data,40,18,No data,18,61,30,32,No data,3,18,22,31
29/08/2010,18.6,3.4,-23.1,23.3,4.4,23.4,351.6,18,No data,17,32,38,15,16,22,5,No data,55,14,No data,23,48,15,17,No data,7,16,7,25
30/08/2010,20.7,1.4,-3.5,3.8,-41.1,20.9,338.1,0,No data,34,40,62,22,12,21,10,No data,69,22,No data,27,31,14,16,No data,12,21,25,31
31/08/2010,18.5,1.4,3.8,4.1,-35.6,18.3,201,0,No data,67,76,96,39,34,30,18,No data,60,47,No data,38,71,41,39,No data,22,23,44,48
01/06/2011,19.5,23,6,23.8,-17.8,25.4,255.3,16,No data,47,82,70,18,35,50,19,No data,37,39,No data,28,99,48,54,No data,6,23,23,24
02/06/2011,26.6,8.5,1,8.6,-43.4,23.3,263,0,No data,54,59,83,32,21,32,28,No data,42,45,No data,44,69,25,40,No data,14,28,30,26
03/06/2011,29,0.4,2,2,-26,13.2,191.3,0,No data,37,57,41,43,8,26,No data,No data,62,27,No data,47,37,13,24,No data,27,22,30,19
04/06/2011,26,-10.4,-6.7,12.4,-20.6,16.1,57.2,1,No data,22,31,37,25,11,17,16,No data,80,20,No data,35,27,10,14,No data,13,18,18,21
05/06/2011,15.2,-5.9,-3.9,7.1,-12.6,9.5,56.4,1,No data,21,49,46,19,7,17,13,No data,72,23,No data,29,29,10,19,No data,11,No data,13,16
06/06/2011,7.6,5.5,0,5.6,22.8,12.7,270.4,20,No data,47,54,102,31,33,37,20,No data,50,33,No data,31,67,48,39,No data,9,44,12,26
07/06/2011,9.3,-0.4,1.9,2,54.3,27.2,168.2,20,No data,33,91,68,24,34,38,18,No data,84,32,No data,41,132,41,14,No data,18,12,15,30
08/06/2011,10.8,6,-4.8,7.7,46.6,24.6,308.6,20,No data,29,87,60,20,25,39,17,No data,67,30,No data,31,125,31,13,No data,13,7,14,26
09/06/2011,12,13.7,-0.3,13.7,12,15,271.5,16,No data,47,63,54,19,31,43,19,No data,40,29,No data,28,120,45,19,No data,4,9,17,23
10/06/2011,15.4,3.2,3.3,4.6,12.4,7.7,224.9,20,No data,59,67,89,26,40,No data,32,No data,54,48,No data,52,120,46,36,No data,22,16,26,37
11/06/2011,15.9,1.9,-3.7,4.2,2.9,4.4,333.1,-1,No data,40,54,50,25,27,No data,18,No data,67,27,No data,17,85,33,26,No data,13,12,30,33
12/06/2011,12.8,-5,12.4,13.3,19.7,16.6,158,24,No data,24,52,54,13,11,21,19,No data,75,36,No data,47,89,20,12,No data,12,17,19,17
13/06/2011,12.6,7.6,-7.7,10.8,23.8,16.1,315.5,20,No data,34,55,43,20,21,42,15,No data,47,23,No data,50,83,33,22,No data,6,11,17,17
14/06/2011,11.8,6.2,4.4,7.6,-27.1,15.6,234.4,0,No data,49,80,85,27,28,34,21,No data,50,42,No data,54,115,46,32,No data,10,26,26,25
15/06/2011,9.9,7.6,8.6,11.5,-1.8,11.5,221.8,15,No data,24,68,56,22,28,42,13,No data,53,31,No data,49,114,32,15,No data,10,11,17,27
16/06/2011,8.2,8.8,3.9,9.7,15.6,12.4,246.4,25,No data,43,71,63,16,33,47,14,No data,46,30,No data,36,110,38,12,No data,5,12,15,22
17/06/2011,5.4,0.6,14.4,14.5,33.4,22.1,182.4,20,No data,38,78,87,15,18,43,20,No data,95,48,No data,62,102,28,14,No data,16,25,26,24
18/06/2011,7.4,3.6,-7.1,8,43.9,23.4,332.8,20,No data,24,42,29,23,13,35,14,No data,113,17,No data,31,86,28,14,No data,14,8,10,17
19/06/2011,10.4,6.5,-3.4,7.4,2.3,7.5,297.7,17,No data,21,42,23,11,14,28,13,No data,48,14,No data,18,80,28,15,No data,10,11,13,16
20/06/2011,11.2,-0.8,1.9,2,8.2,4.6,158.2,20,No data,46,77,83,28,25,32,17,No data,50,46,No data,No data,98,41,24,No data,16,23,27,24
21/06/2011,11.2,0.6,4.3,4.4,36.5,18.8,188.6,20,No data,24,63,47,23,17,38,14,No data,119,21,No data,No data,100,28,8,No data,12,7,9,22
22/06/2011,12.9,3.8,-8.7,9.5,40.1,22.2,336.8,20,No data,32,55,49,26,18,38,15,No data,116,26,No data,No data,108,26,11,No data,20,8,13,19
23/06/2011,16.4,7.9,-9.4,12.3,5.9,12.7,319.9,17,No data,50,62,30,32,28,46,16,No data,52,20,No data,No data,95,33,37,No data,26,12,13,27
24/06/2011,16.2,3.8,6.2,7.3,-18,11.6,211.1,0,No data,52,71,48,24,29,42,18,No data,57,30,No data,No data,119,No data,36,No data,5,12,29,22
25/06/2011,16.2,10.6,8.4,13.5,9,14.2,231.8,15,No data,16,50,27,11,15,26,11,No data,63,19,No data,No data,74,No data,17,No data,6,No data,9,20
26/06/2011,15.2,7.8,13.4,15.6,4.6,15.7,210.3,15,No data,15,41,No data,10,13,17,10,No data,33,25,No data,No data,72,No data,24,No data,9,No data,22,16
27/06/2011,14.2,5.9,-1.5,6.1,8.6,7.5,284.1,26,No data,44,67,104,28,32,41,24,No data,36,55,No data,No data,No data,No data,33,No data,30,No data,24,25
28/06/2011,17.1,4.7,-3.2,5.6,1.5,5.7,304.3,-1,No data,44,37,89,28,27,24,14,No data,41,30,No data,39,No data,No data,41,No data,24,No data,13,27
29/06/2011,20.2,10.1,-2.3,10.4,-8.6,11.2,282.6,16,No data,57,63,48,17,28,41,13,No data,42,17,No data,30,No data,46,39,No data,9,No data,20,21
30/06/2011,22.7,7.4,-6.2,9.6,-20.6,14.1,309.9,0,No data,50,61,71,20,37,35,17,No data,31,23,No data,27,No data,46,44,No data,9,No data,23,28
01/07/2011,20.8,4.2,-0.1,4.2,-39,19.9,271.2,0,No data,54,50,95,20,27,38,15,No data,49,26,No data,41,No data,49,35,No data,22,No data,31,23
02/07/2011,15.3,2.4,3.6,4.3,-27.3,14.3,213.9,0,No data,51,52,91,14,18,32,17,No data,63,48,No data,47,102,25,26,No data,16,28,33,23
03/07/2011,13.8,3.3,2.7,4.3,-23.3,12.4,230.7,0,No data,43,45,79,16,20,25,14,No data,45,41,No data,30,90,55,34,No data,15,23,28,22
04/07/2011,13.2,-2.5,10.6,10.9,-16.6,13.7,167,4,No data,61,98,112,25,24,39,29,No data,87,60,No data,54,132,42,35,No data,24,28,40,33
05/07/2011,10.6,-0.4,16.3,16.3,22.3,19.7,178.6,24,No data,41,95,90,19,35,44,23,No data,94,54,No data,47,149,No data,24,No data,18,23,31,31
06/07/2011,8.9,-3.8,7,7.9,57.3,29.7,151.8,20,No data,27,No data,44,19,22,30,13,No data,86,26,No data,30,119,No data,8,No data,12,8,15,24
07/07/2011,7.1,-1.2,10.7,10.8,57.7,30.8,173.4,20,No data,22,No data,49,13,20,36,14,No data,84,35,No data,33,117,No data,9,No data,14,10,11,22
08/07/2011,8.8,0.1,2.8,2.8,42.3,21.3,183,20,No data,29,No data,46,42,21,37,18,No data,113,36,No data,50,114,No data,8,No data,21,7,11,29
09/07/2011,14.3,6.6,-6.5,9.3,29.2,17.3,314.3,20,No data,29,No data,45,14,18,38,12,No data,52,24,No data,22,105,No data,9,No data,9,8,14,20
10/07/2011,18.9,4.9,-5.9,7.7,12.4,9.9,319.9,27,No data,36,No data,52,8,19,22,13,No data,40,30,No data,25,99,No data,14,No data,6,11,18,22
11/07/2011,21.3,-2.4,-5,5.5,-6.6,6.4,25.8,1,No data,40,No data,90,34,28,33,14,No data,72,32,No data,44,53,No data,41,No data,13,32,36,25
12/07/2011,19.5,-7.3,-4.3,8.5,-23,14.3,59.7,0,No data,38,No data,66,34,13,37,19,No data,101,36,No data,No data,38,No data,26,No data,21,33,31,24
13/07/2011,18,-0.6,-0.3,0.7,-23.2,11.6,64.9,0,No data,46,No data,93,23,17,34,16,No data,87,26,No data,No data,40,No data,24,No data,19,29,28,25
14/07/2011,17,5.9,-1.8,6.2,-15.6,10,286.7,0,No data,48,No data,83,23,No data,37,11,No data,58,26,No data,No data,55,No data,42,No data,29,30,29,28
15/07/2011,12,7.9,10.6,13.2,2.3,13.3,216.9,15,No data,40,No data,70,17,No data,43,22,No data,60,45,No data,No data,145,No data,32,No data,8,20,23,28
16/07/2011,5.6,7.3,-0.7,7.4,77.1,39.2,275.1,20,No data,17,No data,42,11,No data,27,10,No data,44,24,No data,24,89,No data,9,No data,6,6,14,21
17/07/2011,4.1,8.2,-20.2,21.8,69.5,41,337.9,20,No data,13,No data,28,15,No data,28,9,No data,48,16,No data,14,79,No data,11,No data,5,6,6,15
18/07/2011,4,6.4,-15.4,16.7,60.8,34.7,337.3,20,No data,33,No data,39,25,No data,43,13,No data,No data,29,No data,22,109,No data,12,No data,6,9,12,16
19/07/2011,8.8,5.2,-16.6,17.4,18.3,19.7,342.6,28,No data,40,No data,63,26,No data,35,14,No data,No data,34,No data,25,101,No data,39,No data,18,24,12,32
20/07/2011,12.6,-1.3,-7.5,7.6,10.7,9.3,9.9,28,No data,55,No data,64,29,No data,35,15,No data,No data,40,No data,36,107,No data,No data,No data,22,25,23,24
21/07/2011,16.4,-3.1,-8.9,9.4,-11.7,11.1,19.3,8,No data,50,No data,83,36,28,30,15,No data,84,40,No data,43,54,No data,No data,No data,19,36,24,24
22/07/2011,16.1,0.3,-9.5,9.5,-29.4,17.5,357.9,0,No data,54,No data,84,32,20,42,15,No data,101,24,No data,47,47,27,25,No data,22,29,30,32
23/07/2011,13.2,2.2,-13,13.1,-8.4,13.8,350.4,18,No data,28,No data,61,15,23,27,10,No data,76,21,No data,27,47,22,24,No data,14,17,15,23
24/07/2011,11,5.6,-12.7,13.9,3,14,336.2,17,No data,20,No data,54,8,22,22,8,No data,46,15,No data,19,64,24,20,No data,20,14,16,15
25/07/2011,12.2,2.2,-9,9.3,13.4,11.5,346,28,No data,45,No data,74,23,28,34,22,No data,69,33,No data,38,63,28,35,No data,No data,33,19,24
26/07/2011,15.9,-0.2,-4.1,4.1,-14.2,8.2,3.5,0,No data,46,No data,84,27,24,40,18,No data,98,38,No data,39,48,21,31,No data,17,37,20,27
27/07/2011,20.2,2.3,3.2,4,-5.8,4.9,215.5,5,No data,52,No data,89,29,21,33,23,No data,60,35,No data,34,46,18,29,No data,27,36,48,24
28/07/2011,22.9,0.3,-8.8,8.8,-18.3,12.7,358,0,No data,58,No data,98,27,24,42,20,No data,61,41,No data,33,66,30,46,No data,12,31,15,26
29/07/2011,21.3,-0.8,-3.2,3.3,-29.9,15.3,15,0,No data,44,No data,75,24,24,39,23,No data,76,45,No data,31,48,11,36,No data,16,34,34,23
30/07/2011,17.4,0.8,5.9,6,-21.6,12.3,187.7,0,No data,43,No data,74,16,17,25,18,No data,74,29,No data,32,41,17,22,No data,18,18,36,21
31/07/2011,12.8,6.9,13.6,15.3,13.7,16.8,207,15,No data,21,No data,60,12,14,25,18,No data,61,46,No data,24,103,30,23,No data,7,25,19,20
01/08/2011,12.5,-0.4,4.5,4.5,-0.5,4.5,174.3,-1,No data,48,No data,101,27,27,38,20,No data,71,66,No data,33,114,25,51,No data,19,33,28,29
02/08/2011,13.8,0.3,1.6,1.6,-4.4,2.7,192.3,0,No data,33,No data,108,27,36,34,22,No data,87,71,No data,31,122,39,54,No data,22,36,20,30
03/08/2011,14.6,-2,5.6,5.9,12.7,8.7,160.2,20,No data,47,No data,101,31,35,35,28,No data,67,63,No data,35,151,45,35,No data,29,23,22,28
04/08/2011,12.8,1.6,0.3,1.6,30.1,15.1,257.7,20,No data,35,No data,47,30,21,32,23,No data,73,34,No data,29,86,28,16,No data,12,11,17,23
05/08/2011,10,9.6,-3.5,10.2,1.4,10.2,290.3,16,No data,40,47,55,19,28,35,18,No data,39,41,No data,18,100,33,27,No data,6,18,19,20
06/08/2011,5.7,0.8,-0.7,1.1,21.4,10.7,307.5,20,No data,28,43,45,30,26,32,21,No data,92,36,No data,24,82,26,16,No data,20,13,19,27
07/08/2011,4.4,6.6,-3.9,7.7,48.8,25.6,300.7,20,No data,19,42,33,19,11,24,7,No data,37,26,No data,12,70,17,14,No data,1,7,15,15
08/08/2011,11.9,10.2,-23,25.1,25.1,28.1,336.1,17,No data,35,46,28,31,26,42,9,No data,40,No data,No data,12,65,28,31,No data,11,19,No data,14
09/08/2011,18.6,8.3,-10.6,13.5,-39.3,23.8,322,0,No data,36,39,53,48,28,31,11,No data,32,No data,No data,16,41,29,27,No data,12,28,No data,19
10/08/2011,15.9,11,4.7,12,15.9,14.4,246.9,25,No data,27,67,51,20,28,33,11,No data,57,No data,No data,20,104,36,27,No data,4,15,19,25
11/08/2011,12.6,0.8,-1.7,1.8,22.8,11.5,334.2,20,No data,28,50,36,34,16,31,15,No data,110,No data,No data,27,90,27,14,No data,17,10,15,21
12/08/2011,9,2.8,13.9,14.2,10.6,15.1,191.6,14,No data,37,68,41,18,30,34,26,No data,105,No data,No data,53,93,36,24,No data,24,12,17,23
13/08/2011,4.9,13.6,8.9,16.3,34.2,23.6,236.8,20,No data,18,45,33,11,19,31,12,No data,53,No data,No data,32,78,23,16,No data,6,9,14,21
14/08/2011,5.3,15,1.7,15.1,9.7,15.8,263.7,16,No data,20,40,27,12,17,32,6,No data,43,No data,No data,21,72,27,28,No data,2,10,14,19
15/08/2011,10.4,10.6,4.6,11.5,-12.5,13.1,246.6,5,No data,36,61,39,21,No data,41,8,No data,61,No data,No data,31,97,38,34,No data,4,18,22,24
16/08/2011,14,8.1,-1.5,8.2,13.2,10.5,280.3,26,No data,31,56,50,22,No data,37,11,No data,86,No data,No data,31,100,32,13,No data,8,10,17,20
17/08/2011,15.5,2.5,-2.9,3.9,-10.1,6.4,318.8,0,No data,59,58,63,30,No data,33,11,No data,50,No data,No data,36,58,34,37,No data,15,29,37,25
18/08/2011,15.9,-3.5,-3.5,4.9,-13.4,8.3,45.2,0,No data,57,70,55,31,No data,33,No data,No data,74,No data,No data,50,44,26,28,No data,25,31,39,29
19/08/2011,11.4,10.1,13.7,17.1,-6.6,17.4,216.3,15,No data,39,72,54,17,No data,38,No data,No data,65,No data,No data,24,116,39,30,No data,7,20,20,27
20/08/2011,11.8,14,13.1,19.2,3.6,19.3,226.8,15,No data,17,48,66,10,No data,29,No data,No data,48,No data,No data,14,104,27,27,No data,3,21,30,21
21/08/2011,13.1,11.6,-1.8,11.7,15.9,14.2,279,26,No data,21,40,48,12,No data,29,No data,No data,48,No data,No data,12,91,34,36,No data,1,18,15,17
22/08/2011,16.3,3.4,-2.9,4.5,-20.5,11.2,310.2,0,No data,51,52,58,35,No data,25,No data,No data,59,No data,No data,27,66,23,29,No data,18,26,31,22
